Car_id,Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No ,Body Style,Phone,Dealer_Region,Brand Segment,Brand Country
C_CND_007556,2022-11-05,Shulem,Male,9.510519035757246,Tri-State Mack Inc,Chevrolet,Prizm,Overhead Camshaft,Manual,Red,9.99884318585288,85257-3102,Hardtop,6359754,Scottsdale,Economy,USA
C_CND_007557,2022-11-05,James,Male,9.510519035757246,Pars Auto Sales,Volkswagen,Passat,Double Overhead Camshaft,Auto,Pale White,10.34177474101152,38701-8047,Hatchback,8113511,Greenville,Midrange,Germany
C_CND_007558,2022-11-05,Jason,Female,13.997832948091215,Pitre Buick-Pontiac-Gmc of Scottsdale,Toyota,Celica,Overhead Camshaft,Manual,Pale White,9.546884034617925,99301-3882,SUV,7721175,Pasco,Economy,Japan
C_CND_007559,2022-11-05,Jasper,Male,14.316286451937186,Progressive Shippers Cooperative Association No,Buick,Regal,Double Overhead Camshaft,Auto,Pale White,10.736418414365376,53546-9427,Passenger,7334705,Janesville,Midrange,USA
C_CND_007560,2022-11-05,Jayden,Male,13.652992804936396,Rabun Used Car Sales,Mercury,Grand Marquis,Overhead Camshaft,Manual,Pale White,9.68046899341007,85257-3102,SUV,6154481,Scottsdale,Midrange,USA
C_CND_007561,2022-11-05,Jesse,Male,14.375126917328105,Race Car Help,Saab,3-Sep,Double Overhead Camshaft,Auto,Black,10.043336447652527,78758-7841,Sedan,7772781,Austin,Luxury,Sweden
C_CND_007562,2022-11-05,Joel,Male,14.187074804051692,Ryder Truck Rental and Leasing,Mercedes-B,SLK,Overhead Camshaft,Manual,Pale White,9.741086263177305,06457-3834,Passenger,7440923,Middletown,Luxury,Germany
C_CND_007563,2022-11-05,Nawel,Male,14.115615891155079,U-Haul CO,Volvo,S70,Double Overhead Camshaft,Auto,Pale White,10.37355367982882,78758-7841,Hardtop,6138251,Austin,Luxury,Sweden
C_CND_007564,2022-11-05,Jonah,Male,9.510519035757246,Scrivener Performance Engineering,Ford,Mustang,Double Overhead Camshaft,Auto,Black,9.105090961257085,38701-8047,Hatchback,6698147,Greenville,Midrange,USA
C_CND_007566,2022-11-05,Iris,Female,13.437175577097312,Saab-Belle Dodge,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,10.165890277802454,60504-7114,Sedan,8078470,Aurora,Midrange,USA
C_CND_007567,2022-11-05,Samuel,Male,13.102162710901053,Star Enterprises Inc,Subaru,Forester,Double Overhead Camshaft,Auto,Black,9.99884318585288,99301-3882,Hardtop,6183901,Pasco,Midrange,Japan
C_CND_007568,2022-11-05,Isabella,Male,13.480738275601706,Star Enterprises Inc,Ford,Windstar,Double Overhead Camshaft,Auto,Red,10.357774570341576,99301-3882,Sedan,8165143,Pasco,Midrange,USA
C_CND_007569,2022-11-05,Isabelle,Male,13.919871474189012,Suburban Ford,Mercury,Sable,Double Overhead Camshaft,Auto,Red,10.571342565808699,53546-9427,Sedan,8830969,Janesville,Midrange,USA
C_CND_007570,2022-11-05,Isla,Male,13.507627138738266,Tri-State Mack Inc,Toyota,Land Cruiser,Double Overhead Camshaft,Auto,Black,9.952325334619427,85257-3102,SUV,6720909,Scottsdale,Economy,Japan
C_CND_007571,2022-11-05,Ivy,Male,13.732130035981154,U-Haul CO,Buick,Park Avenue,Double Overhead Camshaft,Auto,Pale White,11.034905792929415,78758-7841,Hatchback,6738672,Austin,Midrange,USA
C_CND_007572,2022-11-05,Juline,Male,14.403297778421795,Progressive Shippers Cooperative Association No,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Pale White,10.165890277802454,53546-9427,Hardtop,8946447,Janesville,Luxury,Germany
C_CND_007573,2022-11-05,Johann,Male,13.567050480716235,Pars Auto Sales,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,9.90353755128617,38701-8047,Hatchback,8175631,Austin,Economy,Japan
C_CND_007574,2022-11-05,David,Male,14.100690252077353,Progressive Shippers Cooperative Association No,Dodge,Ram Pickup,Double Overhead Camshaft,Auto,Pale White,10.714439990727769,53546-9427,Hardtop,8235768,Janesville,Midrange,USA
C_CND_007575,2022-11-05,Johnathan,Male,9.510519035757246,Progressive Shippers Cooperative Association No,Acura,RL,Overhead Camshaft,Manual,Red,9.741027444837728,53546-9427,SUV,7585639,Aurora,Luxury,Japan
C_CND_007576,2022-11-05,Johnny,Male,13.062615496138552,Rabun Used Car Sales,Chrysler,LHS,Double Overhead Camshaft,Auto,Black,10.165890277802454,85257-3102,Hatchback,8091103,Greenville,Midrange,USA
C_CND_007577,2022-11-05,Jonah,Female,13.208542908506082,Race Car Help,Lincoln,Continental,Overhead Camshaft,Manual,Black,9.798182590890704,78758-7841,Passenger,7693577,Pasco,Luxury,USA
C_CND_007578,2022-11-05,Jonathan,Female,9.510519035757246,Ryder Truck Rental and Leasing,Nissan,Xterra,Double Overhead Camshaft,Auto,Black,9.105090961257085,06457-3834,Passenger,7583411,Janesville,Economy,Japan
C_CND_007579,2022-11-05,Emmanuel,Male,9.510519035757246,Tri-State Mack Inc,Dodge,Caravan,Double Overhead Camshaft,Auto,Pale White,10.545367754151743,85257-3102,Hardtop,7232488,Austin,Midrange,USA
C_CND_007580,2022-11-05,Jorge,Male,13.567050480716235,Scrivener Performance Engineering,Ford,F-Series,Overhead Camshaft,Manual,Red,9.472781556562168,38701-8047,Passenger,6213780,Austin,Midrange,USA
C_CND_007581,2022-11-06,John,Male,13.76421831620775,Chrysler Plymouth,Mitsubishi,3000GT,Double Overhead Camshaft,Auto,Black,10.571342565808699,53546-9427,Sedan,7483812,Janesville,Economy,Japan
C_CND_007582,2022-11-06,Johnathan,Male,13.85952840031839,Classic Chevy,Honda,Accord,Overhead Camshaft,Manual,Red,9.581972891547895,85257-3102,Sedan,6241385,Scottsdale,Economy,Japan
C_CND_007583,2022-11-06,Summer,Male,13.749371823835228,Ryder Truck Rental and Leasing,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,9.99884318585288,06457-3834,SUV,6184791,Middletown,Luxury,Germany
C_CND_007585,2022-11-06,Jonathan,Male,13.569611298299009,Star Enterprises Inc,Pontiac,Sunfire,Overhead Camshaft,Manual,Red,10.668978650219241,99301-3882,Sedan,6404196,Pasco,Economy,USA
C_CND_007587,2022-11-06,Jana,Male,13.619496890582589,C & M Motors Inc,Mercedes-B,S-Class,Overhead Camshaft,Manual,Black,9.798182590890704,60504-7114,SUV,6460278,Aurora,Luxury,Germany
C_CND_007588,2022-11-06,Emma,Male,14.100690252077353,Star Enterprises Inc,Cadillac,Seville,Overhead Camshaft,Manual,Black,10.691967639914864,99301-3882,Hardtop,7929540,Pasco,Luxury,USA
C_CND_007589,2022-11-06,Jose,Female,13.567050480716235,Star Enterprises Inc,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Red,9.952325334619427,99301-3882,SUV,7144250,Middletown,Midrange,USA
C_CND_007590,2022-11-06,Joseph,Male,13.480039220276565,Suburban Ford,Honda,Accord,Overhead Camshaft,Manual,Red,9.546884034617925,53546-9427,Sedan,6156299,Aurora,Economy,Japan
C_CND_007591,2022-11-07,Johnny,Female,13.938613639271164,Clay Johnson Auto Sales,Volkswagen,Golf,Double Overhead Camshaft,Auto,Pale White,9.803722464346553,78758-7841,Hatchback,8989194,Austin,Midrange,Germany
C_CND_007592,2022-11-07,Jonah,Female,13.815511557963774,Diehl Motor CO Inc,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Red,9.741027444837728,06457-3834,Hatchback,6979616,Middletown,Luxury,Germany
C_CND_007593,2022-11-07,Jonathan,Male,13.527829818844937,Enterprise Rent A Car,Cadillac,Escalade,Double Overhead Camshaft,Auto,Black,10.165890277802454,60504-7114,Sedan,6938477,Aurora,Luxury,USA
C_CND_007594,2022-11-07,Jordan,Male,13.592368256649284,Gartner Buick Hyundai Saab,Mercury,Sable,Overhead Camshaft,Manual,Red,11.0186455364637,38701-8047,Sedan,6382163,Greenville,Midrange,USA
C_CND_007595,2022-11-07,Jorge,Male,13.39239204133378,Hatfield Volkswagen,Lexus,LX470,Overhead Camshaft,Manual,Pale White,10.896757843893464,99301-3882,SUV,8053434,Pasco,Luxury,Japan
C_CND_007596,2022-11-07,Jose,Male,14.253766134056512,Iceberg Rentals,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,9.90353755128617,53546-9427,SUV,7874717,Janesville,Economy,USA
C_CND_007597,2022-11-07,Joseph,Male,13.635188201437066,McKinney Dodge Chrysler Jeep,Toyota,Tacoma,Overhead Camshaft,Manual,Red,11.314486721293981,85257-3102,Hatchback,6073189,Austin,Economy,Japan
C_CND_007598,2022-11-07,Joshua,Female,13.69221347284086,Motor Vehicle Branch Office,Volkswagen,GTI,Overhead Camshaft,Manual,Pale White,10.239995502805316,78758-7841,SUV,8804985,Austin,Midrange,Germany
C_CND_007599,2022-11-07,Josiah,Male,13.946539697563276,Nebo Chevrolet,Mercury,Grand Marquis,Double Overhead Camshaft,Auto,Black,9.852246888342531,06457-3834,SUV,8212029,Middletown,Midrange,USA
C_CND_007600,2022-11-07,Josue,Male,13.928840136128022,New Castle Ford Lincoln Mercury,Oldsmobile,Intrigue,Overhead Camshaft,Manual,Red,10.518700218288165,60504-7114,SUV,6366071,Aurora,Midrange,USA
C_CND_007601,2022-11-07,Juan,Male,14.19736648302693,Pars Auto Sales,Volkswagen,Passat,Double Overhead Camshaft,Auto,Black,9.975854724662028,38701-8047,Hatchback,6058431,Greenville,Midrange,Germany
C_CND_007602,2022-11-07,Julian,Male,9.510519035757246,Pitre Buick-Pontiac-Gmc of Scottsdale,Ford,Ranger,Overhead Camshaft,Manual,Black,10.12667110305036,99301-3882,Hatchback,6289377,Pasco,Midrange,USA
C_CND_007603,2022-11-07,Julien,Male,13.721200977393528,Progressive Shippers Cooperative Association No,Toyota,Avalon,Double Overhead Camshaft,Auto,Pale White,9.798182590890704,53546-9427,Sedan,6168353,Janesville,Economy,Japan
C_CND_007604,2022-11-07,Julio,Male,13.732130035981154,Rabun Used Car Sales,Volvo,S80,Overhead Camshaft,Manual,Pale White,9.952325334619427,85257-3102,Sedan,7313213,Scottsdale,Luxury,Sweden
C_CND_007605,2022-11-07,Talia,Female,13.480039220276565,Scrivener Performance Engineering,Acura,Integra,Double Overhead Camshaft,Auto,Black,10.714439990727769,38701-8047,Passenger,8469813,Greenville,Luxury,Japan
C_CND_007606,2022-11-07,Tamia,Male,13.652992804936396,Star Enterprises Inc,Mercury,Villager,Overhead Camshaft,Manual,Pale White,9.546884034617925,99301-3882,Passenger,8649906,Pasco,Midrange,USA
C_CND_007607,2022-11-07,Taylor,Female,14.176676104039727,Suburban Ford,Toyota,4Runner,Double Overhead Camshaft,Auto,Red,10.477316144080852,53546-9427,Sedan,6903521,Janesville,Economy,Japan
C_CND_007608,2022-11-07,Tiana,Male,13.815511557963774,Tri-State Mack Inc,Toyota,Camry,Overhead Camshaft,Manual,Black,10.434145214930487,85257-3102,Hatchback,7805501,Scottsdale,Economy,Japan
C_CND_007609,2022-11-07,Johan,Male,12.821260987319457,Race Car Help,Chevrolet,Prizm,Overhead Camshaft,Manual,Black,10.691967639914864,78758-7841,Hardtop,7719939,Austin,Economy,USA
C_CND_007610,2022-11-07,Victoria,Male,13.592368256649284,Progressive Shippers Cooperative Association No,Nissan,Frontier,Double Overhead Camshaft,Auto,Pale White,10.165890277802454,53546-9427,Hatchback,8742552,Janesville,Economy,Japan
C_CND_007611,2022-11-07,Raina,Female,9.510519035757246,Ryder Truck Rental and Leasing,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Red,10.275085591132715,06457-3834,Hardtop,8826042,Middletown,Economy,Japan
C_CND_007613,2022-11-07,Zara,Male,13.444448325847754,Ryder Truck Rental and Leasing,Chevrolet,Metro,Overhead Camshaft,Manual,Pale White,9.472781556562168,06457-3834,Passenger,6261657,Middletown,Economy,USA
C_CND_007614,2022-11-07,Taraji,Male,9.510519035757246,Saab-Belle Dodge,Volvo,S70,Double Overhead Camshaft,Auto,Pale White,9.90358754753646,60504-7114,Hardtop,6590133,Aurora,Luxury,Sweden
C_CND_007615,2022-11-07,Zoe,Male,12.948012371209098,Scrivener Performance Engineering,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,9.392745258631441,38701-8047,Hatchback,6800249,Greenville,Midrange,Germany
C_CND_007618,2022-11-07,Crystal,Male,9.510519035757246,McKinney Dodge Chrysler Jeep,Saturn,SC,Double Overhead Camshaft,Auto,Red,9.392745258631441,85257-3102,Hardtop,6828416,Scottsdale,Economy,USA
C_CND_007619,2022-11-07,Joseph,Female,9.510519035757246,Tri-State Mack Inc,Lexus,GS400,Double Overhead Camshaft,Auto,Black,9.392745258631441,85257-3102,Hatchback,7442816,Scottsdale,Luxury,Japan
C_CND_007620,2022-11-07,Joshua,Male,14.187074804051692,U-Haul CO,Ford,Mustang,Overhead Camshaft,Manual,Red,10.12667110305036,78758-7841,Hatchback,7412706,Austin,Midrange,USA
C_CND_007621,2022-11-07,Lilia,Male,13.44806496108591,Race Car Help,Honda,Passport,Overhead Camshaft,Manual,Pale White,10.22201400828289,78758-7841,Hardtop,7482264,Austin,Economy,Japan
C_CND_007622,2022-11-07,Andrea,Female,9.510519035757246,Ryder Truck Rental and Leasing,Volkswagen,Golf,Overhead Camshaft,Manual,Pale White,9.741086263177305,06457-3834,Hardtop,7494637,Middletown,Midrange,Germany
C_CND_007623,2022-11-07,Gianni,Male,13.018115575783893,Suburban Ford,Volkswagen,Golf,Double Overhead Camshaft,Auto,Pale White,9.825634113331263,53546-9427,Hardtop,8657088,Janesville,Midrange,Germany
C_CND_007624,2022-11-07,Justin,Male,13.529162262303307,Rabun Used Car Sales,Mercury,Grand Marquis,Double Overhead Camshaft,Auto,Black,9.105090961257085,85257-3102,SUV,7295616,Scottsdale,Midrange,USA
C_CND_007625,2022-11-07,Kacper,Male,14.53335083891935,Race Car Help,Cadillac,Catera,Double Overhead Camshaft,Auto,Pale White,11.225256725762893,78758-7841,Hatchback,8777743,Austin,Luxury,USA
C_CND_007626,2022-11-07,Kai,Male,9.510519035757246,Ryder Truck Rental and Leasing,Pontiac,Bonneville,Overhead Camshaft,Manual,Red,9.305741456739435,06457-3834,Hatchback,7479098,Middletown,Economy,USA
C_CND_007627,2022-11-07,Kenneth,Male,9.510519035757246,Saab-Belle Dodge,Pontiac,Grand Am,Double Overhead Camshaft,Auto,Pale White,10.165890277802454,60504-7114,SUV,7675929,Aurora,Economy,USA
C_CND_007628,2022-11-07,Kevin,Male,9.510519035757246,Scrivener Performance Engineering,Chrysler,300M,Double Overhead Camshaft,Auto,Red,9.68046899341007,38701-8047,SUV,8365381,Greenville,Midrange,USA
C_CND_007629,2022-11-07,Sarah,Male,13.241036683319184,U-Haul CO,Volkswagen,Beetle,Overhead Camshaft,Manual,Red,9.95237295026594,78758-7841,Hardtop,6503789,Austin,Midrange,Germany
C_CND_007630,2022-11-07,Kyle,Male,9.510519035757246,Suburban Ford,Toyota,Sienna,Double Overhead Camshaft,Auto,Pale White,10.165928737122114,53546-9427,Passenger,6970326,Janesville,Economy,Japan
C_CND_007631,2022-11-07,Maxime,Male,9.510519035757246,C & M Motors Inc,Chevrolet,Prizm,Double Overhead Camshaft,Auto,Black,10.40432344467275,60504-7114,Hardtop,7485833,Aurora,Economy,USA
C_CND_007633,2022-11-07,Jasmina,Male,9.510519035757246,Chrysler of Tri-Cities,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,10.165890277802454,99301-3882,Sedan,8227146,Pasco,Midrange,USA
C_CND_007634,2022-11-07,Jasmine,Male,9.510519035757246,Chrysler Plymouth,Mercedes-B,S-Class,Double Overhead Camshaft,Auto,Pale White,9.210440366976517,53546-9427,SUV,7480777,Janesville,Luxury,Germany
C_CND_007635,2022-11-07,Margot,Female,14.648420115681892,C & M Motors Inc,Chevrolet,Malibu,Overhead Camshaft,Manual,Red,11.314486721293981,60504-7114,Hardtop,7613598,Aurora,Economy,USA
C_CND_007636,2022-11-07,Jessica,Male,13.353476685668044,Clay Johnson Auto Sales,Porsche,Carrera Cabrio,Double Overhead Camshaft,Auto,Pale White,9.90353755128617,78758-7841,Passenger,7929337,Austin,Luxury,Germany
C_CND_007637,2022-11-07,Jordan,Male,9.510519035757246,Diehl Motor CO Inc,Oldsmobile,Aurora,Double Overhead Camshaft,Auto,Red,10.085850775128717,06457-3834,Passenger,8149001,Middletown,Midrange,USA
C_CND_007638,2022-11-07,Jordyn,Male,13.629182184591333,Enterprise Rent A Car,Lexus,LS400,Overhead Camshaft,Manual,Pale White,10.896757843893464,60504-7114,Sedan,7601300,Aurora,Luxury,Japan
C_CND_007639,2022-11-07,Elsa,Male,13.377007146164305,Nebo Chevrolet,Nissan,Pathfinder,Double Overhead Camshaft,Auto,Red,9.952325334619427,06457-3834,Hardtop,6198665,Middletown,Economy,Japan
C_CND_007640,2022-11-07,Joyce,Male,13.652992804936396,Hatfield Volkswagen,Porsche,Boxter,Overhead Camshaft,Manual,Pale White,9.546884034617925,99301-3882,SUV,6687457,Pasco,Luxury,Germany
C_CND_007641,2022-11-07,Judy,Male,12.855792879125431,Iceberg Rentals,Acura,RL,Double Overhead Camshaft,Auto,Black,10.085850775128717,53546-9427,SUV,6373055,Janesville,Luxury,Japan
C_CND_007642,2022-11-07,Julia,Male,9.510519035757246,McKinney Dodge Chrysler Jeep,Hyundai,Elantra,Overhead Camshaft,Manual,Red,9.99884318585288,85257-3102,Sedan,8035635,Scottsdale,Economy,South Korea
C_CND_007643,2022-11-07,Juliana,Male,13.045484492893253,Motor Vehicle Branch Office,Mercedes-B,S-Class,Overhead Camshaft,Manual,Red,9.952325334619427,78758-7841,SUV,7569451,Austin,Luxury,Germany
C_CND_007644,2022-11-07,Julianna,Male,13.063676501944174,Nebo Chevrolet,Volkswagen,Passat,Double Overhead Camshaft,Auto,Red,9.510519035757246,06457-3834,Hatchback,6431821,Middletown,Midrange,Germany
C_CND_007645,2022-11-07,Naofel,Female,13.997832948091215,Star Enterprises Inc,Chevrolet,Prizm,Overhead Camshaft,Manual,Red,9.99884318585288,99301-3882,Hardtop,6295574,Pasco,Economy,USA
C_CND_007647,2022-11-07,Joshua,Male,14.508658238524095,Tri-State Mack Inc,BMW,328i,Double Overhead Camshaft,Auto,Black,9.798182590890704,85257-3102,Sedan,8305204,Greenville,Luxury,Germany
C_CND_007648,2022-11-07,Josiah,Female,14.187074804051692,U-Haul CO,Volkswagen,Cabrio,Double Overhead Camshaft,Auto,Black,9.680406499268875,78758-7841,Sedan,7775911,Pasco,Midrange,Germany
C_CND_007649,2022-11-07,Josue,Male,14.030622744032508,Progressive Shippers Cooperative Association No,Pontiac,Sunfire,Double Overhead Camshaft,Auto,Black,9.798182590890704,53546-9427,Sedan,7931811,Janesville,Economy,USA
C_CND_007650,2022-11-07,Juan,Male,9.510519035757246,Rabun Used Car Sales,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,9.61587214452889,85257-3102,Sedan,7770936,Scottsdale,Midrange,USA
C_CND_007651,2022-11-07,Julian,Male,13.535797977912118,Race Car Help,Volkswagen,GTI,Double Overhead Camshaft,Auto,Red,10.12667110305036,78758-7841,SUV,8034801,Austin,Midrange,Germany
C_CND_007652,2022-11-07,Julien,Female,13.527829818844937,Ryder Truck Rental and Leasing,Plymouth,Prowler,Overhead Camshaft,Manual,Pale White,9.680406499268875,06457-3834,Hatchback,6506170,Janesville,Economy,USA
C_CND_007653,2022-11-07,Giovanni,Male,13.567050480716235,Saab-Belle Dodge,Lexus,ES300,Double Overhead Camshaft,Auto,Pale White,10.203629181337648,60504-7114,Hardtop,7798859,Aurora,Luxury,Japan
C_CND_007654,2022-11-07,Julius,Female,13.45883704259595,Scrivener Performance Engineering,Mercedes-B,SLK230,Double Overhead Camshaft,Auto,Black,10.404293143019792,38701-8047,Hatchback,8547756,Austin,Luxury,Germany
C_CND_007655,2022-11-07,Junior,Male,14.002405806134334,Star Enterprises Inc,Ford,Expedition,Double Overhead Camshaft,Auto,Black,10.186822690744211,99301-3882,SUV,8535822,Middletown,Midrange,USA
C_CND_007656,2022-11-07,Justin,Male,13.846040732930732,Suburban Ford,Dodge,Durango,Double Overhead Camshaft,Auto,Black,9.857495968685136,53546-9427,SUV,7225898,Aurora,Midrange,USA
C_CND_007659,2022-11-07,Kelvin,Male,9.510519035757246,Buddy Storbeck's Diesel Service Inc,Acura,TL,Double Overhead Camshaft,Auto,Red,10.085850775128717,06457-3834,Hatchback,7922814,Janesville,Luxury,Japan
C_CND_007660,2022-11-07,Kenneth,Male,9.510519035757246,C & M Motors Inc,Mitsubishi,Diamante,Overhead Camshaft,Manual,Red,9.392745258631441,60504-7114,Hatchback,7485162,Scottsdale,Economy,Japan
C_CND_007661,2022-11-08,Julius,Male,13.74830287778897,Race Car Help,Mitsubishi,Eclipse,Double Overhead Camshaft,Auto,Black,10.203666216317192,78758-7841,Hatchback,7988257,Austin,Economy,Japan
C_CND_007662,2022-11-08,Junior,Male,13.79224295456585,Ryder Truck Rental and Leasing,Mercedes-B,S-Class,Overhead Camshaft,Manual,Black,11.350430064607407,06457-3834,SUV,6308804,Middletown,Luxury,Germany
C_CND_007663,2022-11-08,Justin,Male,14.117096275229743,Saab-Belle Dodge,Subaru,Forester,Double Overhead Camshaft,Auto,Black,10.007937653892592,60504-7114,Hatchback,8673960,Aurora,Midrange,Japan
C_CND_007664,2022-11-08,Kaden,Male,13.924365859736941,Scrivener Performance Engineering,Dodge,Durango,Overhead Camshaft,Manual,Pale White,10.22201400828289,38701-8047,SUV,7482656,Greenville,Midrange,USA
C_CND_007665,2022-11-08,Kayden,Male,13.567050480716235,Star Enterprises Inc,Subaru,Forester,Double Overhead Camshaft,Auto,Black,9.99884318585288,99301-3882,Hatchback,7912088,Pasco,Midrange,Japan
C_CND_007666,2022-11-08,Kelvin,Female,13.753636218075409,Suburban Ford,Toyota,Corolla,Overhead Camshaft,Manual,Pale White,9.99884318585288,53546-9427,Passenger,7455251,Janesville,Economy,Japan
C_CND_007667,2022-11-08,Kenneth,Male,13.924365859736941,Tri-State Mack Inc,Chevrolet,Malibu,Overhead Camshaft,Manual,Red,10.106469212026385,85257-3102,Hatchback,7392930,Austin,Economy,USA
C_CND_007669,2022-11-08,Kevin,Male,13.091906231773164,Progressive Shippers Cooperative Association No,Volvo,S40,Overhead Camshaft,Manual,Red,9.741027444837728,53546-9427,Sedan,7820133,Janesville,Luxury,Sweden
C_CND_007670,2022-11-08,Landon,Male,13.60479076121576,Rabun Used Car Sales,Oldsmobile,Cutlass,Double Overhead Camshaft,Auto,Red,10.62135173563291,85257-3102,Sedan,6448704,Scottsdale,Midrange,USA
